id,Beam/Column,Wall,Floor,Cladding,Wall Insulation,Roof Insulation,Roof Membrane,IGU,Window Frame,WWR,Floor to Floor Height,Parking Levels,SCM,GWP
556,Load Bearing Wood Wall,Wood Stud,Wood Joist,Brick,XPS,Mineral Wool,EPDM,Triple Glazed,Aluminum,25,3,0,20,131.7
102192,Glulam,Steel Stud,Wood I Joist,Metal,Spray Foam,EPS,EPDM,Double Glazed,Aluminum,10,3,0,0,243.3
77460,Load Bearing Wood Wall,ICF,CLT,Metal,XPS,EPS,EPDM,Triple Glazed,PVC,10,3,0,0,316.3
157680,Glulam,Wood Stud OVE,Wood Joist,Brick,Spray Foam,Mineral Wool,PVC,Double Glazed,Aluminum,10,3,0,0,199.2
33126,Load Bearing Wood Wall,Wood Stud,CLT,Fiberboard,Mineral Wool,Polyiso,PVC,Double Glazed,Fiberglass,10,3,0,0,117.0
183597,Glulam,Wood Stud OVE,Wood I Joist,Fiberboard,Spray Foam,Polyiso,EPDM,Triple Glazed,Wood,25,3,0,0,168.9
168552,Glulam,Wood Stud OVE,Wood Joist,Fiberboard,Fiberglass,Polyiso,Mod Bit,Triple Glazed,Aluminum,10,3,0,0,85.2
14401,Load Bearing Wood Wall,Wood Stud,Wood I Joist,Metal,Mineral Wool,XPS,PVC,Double Glazed,Aluminum,10,3,0,20,135.9
116804,Glulam,Steel Stud,CLT,EIFS,EIFS,Mineral Wool,PVC,Double Glazed,Wood,10,3,0,30,138.3
30854,Load Bearing Wood Wall,Wood Stud,CLT,EIFS,EIFS,Polyiso,PVC,Triple Glazed,PVC,10,3,0,30,117.6
235274,Glulam,ICF,Wood I Joist,EIFS,EIFS,EPS,EPDM,Triple Glazed,Aluminum,10,3,0,30,213.1
128059,Glulam,Wood Stud,Wood Joist,EIFS,EIFS,EPS,PVC,Triple Glazed,Wood,10,3,0,20,88.4
79703,Load Bearing Wood Wall,ICF,CLT,PVC,XPS,EPS,Mod Bit,Double Glazed,Wood,25,3,0,30,230.8
206037,Glulam,CLT,Wood I Joist,Metal,XPS,Polyiso,EPDM,Double Glazed,Wood,25,3,0,0,151.8
213926,Glulam,CLT,CLT,EIFS,EIFS,EPS,Mod Bit,Triple Glazed,PVC,10,3,0,30,137.9
225868,Glulam,ICF,Wood Joist,Fiberboard,Mineral Wool,XPS,Mod Bit,Triple Glazed,Aluminum,25,3,0,20,217.0
106759,Glulam,Steel Stud,Wood I Joist,EIFS,EIFS,EPS,Mod Bit,Double Glazed,Fiberglass,10,3,0,20,116.1
244760,Glulam,ICF,CLT,PVC,Mineral Wool,Mineral Wool,EPDM,Double Glazed,Fiberglass,10,3,0,30,231.1
177136,Glulam,Wood Stud OVE,Wood I Joist,PVC,Fiberglass,Polyiso,PVC,Double Glazed,PVC,25,3,0,20,84.0
108538,Glulam,Steel Stud,Wood I Joist,Fiberboard,Fiberglass,EPS,EPDM,Double Glazed,Fiberglass,25,3,0,20,107.8
247000,Glulam,ICF,CLT,EIFS,EIFS,Mineral Wool,PVC,Triple Glazed,PVC,25,3,0,20,239.1
201929,Glulam,CLT,Wood Joist,PVC,Mineral Wool,Polyiso,PVC,Triple Glazed,PVC,25,3,0,30,108.2
197476,Glulam,Wood Stud OVE,CLT,Fiberboard,Fiberglass,Mineral Wool,Mod Bit,Double Glazed,Aluminum,25,3,0,20,116.9
129329,Glulam,Wood Stud,Wood Joist,EIFS,EIFS,Polyiso,PVC,Double Glazed,PVC,25,3,0,30,90.1
159185,Glulam,Wood Stud OVE,Wood Joist,Metal,Mineral Wool,EPS,Mod Bit,Double Glazed,PVC,25,3,0,30,127.7
4001,Load Bearing Wood Wall,Wood Stud,Wood Joist,Metal,Fiberglass,Mineral Wool,EPDM,Double Glazed,PVC,25,3,0,30,119.8
134021,Glulam,Wood Stud,Wood I Joist,Brick,Fiberglass,Polyiso,EPDM,Double Glazed,Aluminum,25,3,0,30,107.1
42475,Load Bearing Wood Wall,CLT,Wood I Joist,Metal,Mineral Wool,Polyiso,EPDM,Triple Glazed,Wood,10,3,0,20,149.7
168741,Glulam,Wood Stud OVE,Wood Joist,Fiberboard,Fiberglass,Mineral Wool,EPDM,Double Glazed,Wood,25,3,0,0,82.8
43039,Load Bearing Wood Wall,CLT,Wood I Joist,PVC,XPS,Polyiso,EPDM,Triple Glazed,Fiberglass,10,3,0,20,117.6
231884,Glulam,ICF,Wood I Joist,Metal,Spray Foam,Polyiso,PVC,Triple Glazed,Wood,10,3,0,30,339.7
46452,Load Bearing Wood Wall,CLT,CLT,Brick,XPS,Polyiso,Mod Bit,Triple Glazed,PVC,10,3,0,0,180.9
232307,Glulam,ICF,Wood I Joist,PVC,XPS,EPS,PVC,Triple Glazed,Fiberglass,25,3,0,30,208.0
234453,Glulam,ICF,Wood I Joist,EIFS,EIFS,XPS,PVC,Double Glazed,Wood,25,3,0,0,212.7
128803,Glulam,Wood Stud,Wood Joist,EIFS,EIFS,Polyiso,Mod Bit,Double Glazed,Wood,10,3,0,20,86.6
179920,Glulam,Wood Stud OVE,Wood I Joist,EIFS,EIFS,EPS,Mod Bit,Double Glazed,PVC,25,3,0,20,96.4
212238,Glulam,CLT,CLT,Metal,Mineral Wool,EPS,EPDM,Triple Glazed,Fiberglass,10,3,0,0,178.3
86652,Glulam,Steel Stud,Wood Joist,Brick,XPS,EPS,EPDM,Double Glazed,PVC,10,3,0,0,153.9
151668,Glulam,Wood Stud,CLT,EIFS,EIFS,EPS,PVC,Triple Glazed,PVC,10,3,0,0,120.1
1590,Load Bearing Wood Wall,Wood Stud,Wood Joist,Brick,Fiberglass,Mineral Wool,PVC,Double Glazed,Fiberglass,10,3,0,0,107.0
120207,Glulam,Steel Stud,CLT,Fiberboard,Fiberglass,Polyiso,EPDM,Double Glazed,PVC,25,3,0,0,137.9
139972,Glulam,Wood Stud,Wood I Joist,EIFS,EIFS,XPS,PVC,Double Glazed,Aluminum,25,3,0,20,98.1
115102,Glulam,Steel Stud,CLT,PVC,Mineral Wool,Mineral Wool,PVC,Triple Glazed,Wood,25,3,0,20,141.7
238929,Glulam,ICF,Wood I Joist,Fiberboard,Spray Foam,Mineral Wool,PVC,Triple Glazed,Fiberglass,25,3,0,0,287.7
87933,Glulam,Steel Stud,Wood Joist,Brick,Fiberglass,Polyiso,Mod Bit,Triple Glazed,Wood,25,3,0,0,135.9
30126,Load Bearing Wood Wall,Wood Stud,CLT,EIFS,EIFS,EPS,PVC,Triple Glazed,Fiberglass,10,3,0,0,120.1
7781,Load Bearing Wood Wall,Wood Stud,Wood Joist,EIFS,EIFS,Polyiso,PVC,Double Glazed,Aluminum,25,3,0,30,90.4
248993,Glulam,ICF,CLT,Fiberboard,Mineral Wool,EPS,PVC,Double Glazed,PVC,25,3,0,30,224.2
107821,Glulam,Steel Stud,Wood I Joist,Fiberboard,Mineral Wool,XPS,EPDM,Double Glazed,PVC,10,3,0,20,119.3
220666,Glulam,ICF,Wood Joist,PVC,XPS,XPS,Mod Bit,Double Glazed,Fiberglass,25,3,0,20,215.3
42162,Load Bearing Wood Wall,CLT,Wood I Joist,Metal,Mineral Wool,XPS,EPDM,Double Glazed,Wood,10,3,0,0,153.2
118317,Glulam,Steel Stud,CLT,EIFS,EIFS,EPS,Mod Bit,Triple Glazed,Wood,25,3,0,0,149.7
171351,Glulam,Wood Stud OVE,Wood I Joist,Brick,Fiberglass,EPS,EPDM,Triple Glazed,PVC,25,3,0,0,117.9
13879,Load Bearing Wood Wall,Wood Stud,Wood I Joist,Metal,XPS,XPS,Mod Bit,Double Glazed,Fiberglass,10,3,0,20,151.1
131395,Glulam,Wood Stud,Wood Joist,Fiberboard,Fiberglass,XPS,Mod Bit,Double Glazed,Wood,10,3,0,20,85.9
179928,Glulam,Wood Stud OVE,Wood I Joist,EIFS,EIFS,EPS,Mod Bit,Triple Glazed,Aluminum,10,3,0,0,94.2
79078,Load Bearing Wood Wall,ICF,CLT,Metal,Spray Foam,EPS,PVC,Double Glazed,Wood,25,3,0,20,337.6
158448,Glulam,Wood Stud OVE,Wood Joist,Metal,XPS,XPS,Mod Bit,Double Glazed,Aluminum,10,3,0,0,149.4
165446,Glulam,Wood Stud OVE,Wood Joist,EIFS,EIFS,XPS,EPDM,Triple Glazed,PVC,10,3,0,30,91.2
246758,Glulam,ICF,CLT,EIFS,EIFS,EPS,Mod Bit,Triple Glazed,PVC,10,3,0,30,243.4
191035,Glulam,Wood Stud OVE,CLT,PVC,Mineral Wool,Polyiso,Mod Bit,Triple Glazed,Wood,10,3,0,20,113.5
20591,Load Bearing Wood Wall,Wood Stud,Wood I Joist,EIFS,EIFS,Polyiso,EPDM,Triple Glazed,Wood,25,3,0,30,95.4
250384,Glulam,ICF,CLT,Fiberboard,Spray Foam,Polyiso,EPDM,Double Glazed,PVC,25,3,0,20,304.1
132358,Glulam,Wood Stud,Wood Joist,Fiberboard,Spray Foam,Mineral Wool,PVC,Double Glazed,Wood,25,3,0,20,160.4
80598,Load Bearing Wood Wall,ICF,CLT,PVC,Mineral Wool,Mineral Wool,EPDM,Double Glazed,Fiberglass,10,3,0,0,251.0
190818,Glulam,Wood Stud OVE,CLT,PVC,Mineral Wool,EPS,PVC,Double Glazed,Wood,10,3,0,0,110.9
46631,Load Bearing Wood Wall,CLT,CLT,Brick,XPS,Mineral Wool,EPDM,Double Glazed,Wood,25,3,0,30,164.8
220682,Glulam,ICF,Wood Joist,PVC,XPS,XPS,Mod Bit,Triple Glazed,Aluminum,10,3,0,30,227.4
72486,Load Bearing Wood Wall,ICF,Wood I Joist,EIFS,EIFS,Mineral Wool,Mod Bit,Double Glazed,Fiberglass,10,3,0,0,231.2
230970,Glulam,ICF,Wood I Joist,Metal,Mineral Wool,Mineral Wool,EPDM,Triple Glazed,Wood,10,3,0,0,271.4
231654,Glulam,ICF,Wood I Joist,Metal,Spray Foam,XPS,EPDM,Double Glazed,Fiberglass,10,3,0,0,360.5
123111,Glulam,Wood Stud,Wood Joist,Brick,Spray Foam,Polyiso,EPDM,Triple Glazed,PVC,25,3,0,0,192.6
195805,Glulam,Wood Stud OVE,CLT,EIFS,EIFS,Mineral Wool,EPDM,Double Glazed,PVC,10,3,0,20,114.1
200213,Glulam,CLT,Wood Joist,Metal,XPS,Polyiso,Mod Bit,Double Glazed,Aluminum,25,3,0,30,153.1
187771,Glulam,Wood Stud OVE,CLT,Metal,XPS,Mineral Wool,EPDM,Triple Glazed,Wood,10,3,0,20,171.1
105582,Glulam,Steel Stud,Wood I Joist,EIFS,EIFS,EPS,PVC,Triple Glazed,Fiberglass,10,3,0,0,117.8
106381,Glulam,Steel Stud,Wood I Joist,EIFS,EIFS,Polyiso,EPDM,Double Glazed,PVC,10,3,0,20,113.4
18675,Load Bearing Wood Wall,Wood Stud,Wood I Joist,EIFS,EIFS,EPS,EPDM,Double Glazed,Aluminum,25,3,0,0,95.3
215700,Glulam,CLT,CLT,Fiberboard,Mineral Wool,EPS,EPDM,Triple Glazed,PVC,10,3,0,0,138.3
140321,Glulam,Wood Stud,Wood I Joist,EIFS,EIFS,Polyiso,Mod Bit,Double Glazed,PVC,25,3,0,30,94.1
76803,Load Bearing Wood Wall,ICF,CLT,Brick,Spray Foam,EPS,Mod Bit,Double Glazed,Aluminum,25,3,0,0,336.1
43772,Load Bearing Wood Wall,CLT,Wood I Joist,PVC,Mineral Wool,Mineral Wool,EPDM,Triple Glazed,Wood,10,3,0,30,101.7
108434,Glulam,Steel Stud,Wood I Joist,Fiberboard,Fiberglass,EPS,PVC,Double Glazed,Aluminum,10,3,0,30,107.5
235616,Glulam,ICF,Wood I Joist,EIFS,EIFS,XPS,PVC,Triple Glazed,Fiberglass,10,3,0,30,217.1
161520,Glulam,Wood Stud OVE,Wood Joist,PVC,XPS,EPS,EPDM,Double Glazed,Aluminum,10,3,0,0,96.1
138958,Glulam,Wood Stud,Wood I Joist,PVC,Spray Foam,XPS,EPDM,Triple Glazed,Wood,25,3,0,20,169.1
175151,Glulam,Wood Stud OVE,Wood I Joist,Metal,Cellulose,XPS,PVC,Triple Glazed,Wood,25,3,0,30,130.4
183795,Glulam,Wood Stud OVE,Wood I Joist,Fiberboard,Cellulose,XPS,Mod Bit,Double Glazed,Aluminum,25,3,0,0,97.0
195351,Glulam,Wood Stud OVE,CLT,EIFS,EIFS,XPS,Mod Bit,Triple Glazed,PVC,25,3,0,0,135.4
197891,Glulam,Wood Stud OVE,CLT,Fiberboard,Spray Foam,Polyiso,PVC,Triple Glazed,Fiberglass,25,3,0,30,195.3
103017,Glulam,Steel Stud,Wood I Joist,PVC,XPS,Mineral Wool,Mod Bit,Double Glazed,Fiberglass,25,3,0,0,123.2
171071,Glulam,Wood Stud OVE,Wood I Joist,Brick,Mineral Wool,Mineral Wool,EPDM,Triple Glazed,Wood,25,3,0,30,115.9
157327,Glulam,Wood Stud OVE,Wood Joist,Brick,Spray Foam,XPS,Mod Bit,Triple Glazed,Fiberglass,10,3,0,20,207.2
120857,Glulam,Steel Stud,CLT,Fiberboard,Spray Foam,Mineral Wool,PVC,Triple Glazed,PVC,25,3,0,30,220.3
79315,Load Bearing Wood Wall,ICF,CLT,Metal,Spray Foam,Polyiso,EPDM,Double Glazed,Wood,10,3,0,20,376.1
151606,Glulam,Wood Stud,CLT,EIFS,EIFS,XPS,EPDM,Double Glazed,Wood,25,3,0,20,121.4
228249,Glulam,ICF,Wood I Joist,Brick,Mineral Wool,EPS,PVC,Double Glazed,Fiberglass,25,3,0,0,231.6
248522,Glulam,ICF,CLT,Fiberboard,XPS,EPS,EPDM,Triple Glazed,Aluminum,10,3,0,30,255.0
142935,Glulam,Wood Stud,Wood I Joist,Fiberboard,Fiberglass,XPS,Mod Bit,Triple Glazed,PVC,25,3,0,0,103.7
94944,Glulam,Steel Stud,Wood Joist,EIFS,EIFS,Mineral Wool,Mod Bit,Double Glazed,Aluminum,10,3,0,0,114.9
65817,Load Bearing Wood Wall,ICF,Wood I Joist,Metal,XPS,EPS,PVC,Double Glazed,Fiberglass,25,3,0,0,257.2
26997,Load Bearing Wood Wall,Wood Stud,CLT,Metal,Fiberglass,Mineral Wool,Mod Bit,Double Glazed,Wood,25,3,0,0,150.6
105240,Glulam,Steel Stud,Wood I Joist,EIFS,EIFS,Polyiso,EPDM,Triple Glazed,Aluminum,10,3,0,0,116.7
222402,Glulam,ICF,Wood Joist,PVC,Spray Foam,XPS,Mod Bit,Double Glazed,Wood,10,3,0,0,314.6
229867,Glulam,ICF,Wood I Joist,Metal,XPS,XPS,PVC,Triple Glazed,Wood,10,3,0,20,284.1
232703,Glulam,ICF,Wood I Joist,PVC,XPS,Mineral Wool,EPDM,Triple Glazed,Wood,25,3,0,30,205.3
14651,Load Bearing Wood Wall,Wood Stud,Wood I Joist,Metal,Mineral Wool,EPS,EPDM,Double Glazed,Fiberglass,25,3,0,30,125.5
87357,Glulam,Steel Stud,Wood Joist,Brick,Mineral Wool,Polyiso,Mod Bit,Triple Glazed,Wood,25,3,0,0,141.4
179471,Glulam,Wood Stud OVE,Wood I Joist,EIFS,EIFS,Polyiso,PVC,Triple Glazed,Wood,25,3,0,30,94.6
127298,Glulam,Wood Stud,Wood Joist,PVC,Spray Foam,XPS,PVC,Double Glazed,Aluminum,10,3,0,30,171.2
202188,Glulam,CLT,Wood Joist,EIFS,EIFS,XPS,PVC,Double Glazed,PVC,10,3,0,0,110.5
71434,Load Bearing Wood Wall,ICF,Wood I Joist,EIFS,EIFS,XPS,PVC,Double Glazed,Fiberglass,25,3,0,20,208.5
147955,Glulam,Wood Stud,CLT,Metal,Fiberglass,Mineral Wool,Mod Bit,Double Glazed,Wood,10,3,0,20,151.1
123305,Glulam,Wood Stud,Wood Joist,Metal,XPS,XPS,PVC,Triple Glazed,PVC,25,3,0,30,148.5
189866,Glulam,Wood Stud OVE,CLT,Metal,Cellulose,Polyiso,Mod Bit,Triple Glazed,Aluminum,10,3,0,30,154.4
45365,Load Bearing Wood Wall,CLT,Wood I Joist,Fiberboard,XPS,Mineral Wool,PVC,Double Glazed,Aluminum,25,3,0,30,119.9
101595,Glulam,Steel Stud,Wood I Joist,Metal,Fiberglass,EPS,Mod Bit,Triple Glazed,Aluminum,25,3,0,0,154.8
26026,Load Bearing Wood Wall,Wood Stud,CLT,Metal,Mineral Wool,XPS,EPDM,Double Glazed,Fiberglass,25,3,0,20,158.3
56567,Load Bearing Wood Wall,ICF,Wood Joist,PVC,XPS,XPS,EPDM,Double Glazed,Wood,25,3,0,30,202.8
8247,Load Bearing Wood Wall,Wood Stud,Wood Joist,EIFS,EIFS,EPS,PVC,Triple Glazed,PVC,25,3,0,0,101.6
6830,Load Bearing Wood Wall,Wood Stud,Wood Joist,PVC,Spray Foam,Mineral Wool,Mod Bit,Double Glazed,PVC,10,3,0,30,169.4
31382,Load Bearing Wood Wall,Wood Stud,CLT,EIFS,EIFS,EPS,EPDM,Triple Glazed,PVC,10,3,0,30,117.9
199509,Glulam,CLT,Wood Joist,Brick,Mineral Wool,EPS,Mod Bit,Double Glazed,Wood,25,3,0,0,129.3
25877,Load Bearing Wood Wall,Wood Stud,CLT,Metal,XPS,Mineral Wool,EPDM,Double Glazed,Aluminum,25,3,0,30,165.4
142272,Glulam,Wood Stud,Wood I Joist,Fiberboard,Mineral Wool,XPS,PVC,Double Glazed,Aluminum,10,3,0,0,94.7
36322,Load Bearing Wood Wall,CLT,Wood Joist,Metal,Mineral Wool,XPS,PVC,Triple Glazed,Fiberglass,25,3,0,20,151.8
191758,Glulam,Wood Stud OVE,CLT,PVC,Fiberglass,Mineral Wool,Mod Bit,Triple Glazed,Wood,25,3,0,20,116.2
184207,Glulam,Wood Stud OVE,Wood I Joist,Fiberboard,Cellulose,Mineral Wool,PVC,Triple Glazed,Fiberglass,10,3,0,20,84.7
145835,Glulam,Wood Stud,CLT,Brick,Spray Foam,XPS,EPDM,Double Glazed,Fiberglass,25,3,0,30,214.8
23715,Load Bearing Wood Wall,Wood Stud,CLT,Brick,Mineral Wool,XPS,EPDM,Double Glazed,Aluminum,25,3,0,0,148.7
243103,Glulam,ICF,CLT,Metal,Spray Foam,XPS,PVC,Triple Glazed,Fiberglass,10,3,0,20,384.0
167796,Glulam,Wood Stud OVE,Wood Joist,Fiberboard,Mineral Wool,EPS,PVC,Triple Glazed,PVC,10,3,0,0,91.2
241380,Glulam,ICF,CLT,Metal,XPS,XPS,PVC,Triple Glazed,PVC,10,3,0,0,320.1
175875,Glulam,Wood Stud OVE,Wood I Joist,PVC,XPS,EPS,Mod Bit,Double Glazed,Aluminum,25,3,0,0,104.5
188517,Glulam,Wood Stud OVE,CLT,Metal,Fiberglass,EPS,PVC,Double Glazed,Wood,25,3,0,0,148.2
82641,Load Bearing Wood Wall,ICF,CLT,EIFS,EIFS,EPS,EPDM,Triple Glazed,Fiberglass,25,3,0,0,243.8
152060,Glulam,Wood Stud,CLT,EIFS,EIFS,Mineral Wool,EPDM,Triple Glazed,Wood,10,3,0,30,114.1
195859,Glulam,Wood Stud OVE,CLT,Fiberboard,XPS,XPS,PVC,Double Glazed,Wood,10,3,0,20,133.2
206085,Glulam,CLT,Wood I Joist,Metal,XPS,Mineral Wool,PVC,Double Glazed,Wood,25,3,0,0,152.5
68358,Load Bearing Wood Wall,ICF,Wood I Joist,PVC,XPS,Polyiso,EPDM,Double Glazed,Fiberglass,10,3,0,0,237.7
38173,Load Bearing Wood Wall,CLT,Wood Joist,EIFS,EIFS,EPS,PVC,Double Glazed,PVC,10,3,0,20,106.6
105159,Glulam,Steel Stud,Wood I Joist,EIFS,EIFS,Polyiso,PVC,Triple Glazed,PVC,25,3,0,0,123.1
76928,Load Bearing Wood Wall,ICF,CLT,Brick,Spray Foam,Polyiso,PVC,Triple Glazed,Fiberglass,10,3,0,30,353.1
139544,Glulam,Wood Stud,Wood I Joist,EIFS,EIFS,EPS,PVC,Double Glazed,Fiberglass,10,3,0,30,86.5
104812,Glulam,Steel Stud,Wood I Joist,PVC,Spray Foam,Mineral Wool,EPDM,Triple Glazed,Aluminum,25,3,0,20,188.7
19440,Load Bearing Wood Wall,Wood Stud,Wood I Joist,EIFS,EIFS,Mineral Wool,PVC,Double Glazed,Aluminum,10,3,0,0,89.9
202165,Glulam,CLT,Wood Joist,PVC,Mineral Wool,Mineral Wool,EPDM,Triple Glazed,PVC,10,3,0,20,101.7
69674,Load Bearing Wood Wall,ICF,Wood I Joist,PVC,Fiberglass,Mineral Wool,EPDM,Triple Glazed,Aluminum,10,3,0,30,201.9
210186,Glulam,CLT,Wood I Joist,Fiberboard,Mineral Wool,Mineral Wool,Mod Bit,Triple Glazed,Wood,10,3,0,0,111.3
65930,Load Bearing Wood Wall,ICF,Wood I Joist,Metal,XPS,EPS,EPDM,Triple Glazed,Aluminum,10,3,0,30,270.0
124550,Glulam,Wood Stud,Wood Joist,Metal,Fiberglass,XPS,EPDM,Triple Glazed,PVC,10,3,0,30,126.9
240293,Glulam,ICF,CLT,Brick,Fiberglass,XPS,EPDM,Double Glazed,Aluminum,25,3,0,30,242.7
11812,Load Bearing Wood Wall,Wood Stud,Wood I Joist,Brick,XPS,Polyiso,PVC,Double Glazed,Aluminum,25,3,0,20,127.7
231228,Glulam,ICF,Wood I Joist,Metal,Fiberglass,EPS,EPDM,Double Glazed,PVC,10,3,0,0,264.8
234064,Glulam,ICF,Wood I Joist,PVC,Spray Foam,EPS,Mod Bit,Double Glazed,PVC,25,3,0,20,276.4
422,Load Bearing Wood Wall,Wood Stud,Wood Joist,Brick,XPS,Polyiso,EPDM,Triple Glazed,PVC,10,3,0,30,128.1
56653,Load Bearing Wood Wall,ICF,Wood Joist,PVC,XPS,EPS,Mod Bit,Double Glazed,PVC,10,3,0,20,233.6
17620,Load Bearing Wood Wall,Wood Stud,Wood I Joist,PVC,Fiberglass,Polyiso,Mod Bit,Double Glazed,Aluminum,25,3,0,20,86.7
119953,Glulam,Steel Stud,CLT,Fiberboard,Fiberglass,EPS,PVC,Double Glazed,Aluminum,10,3,0,20,136.3
196531,Glulam,Wood Stud OVE,CLT,Fiberboard,Mineral Wool,XPS,EPDM,Double Glazed,Wood,10,3,0,20,118.5
247078,Glulam,ICF,CLT,EIFS,EIFS,Mineral Wool,EPDM,Double Glazed,Wood,25,3,0,20,227.8
156825,Glulam,Wood Stud OVE,Wood Joist,Brick,Fiberglass,EPS,PVC,Double Glazed,Fiberglass,25,3,0,0,107.0
26839,Load Bearing Wood Wall,Wood Stud,CLT,Metal,Fiberglass,Polyiso,Mod Bit,Double Glazed,Fiberglass,10,3,0,20,152.6
238779,Glulam,ICF,Wood I Joist,Fiberboard,Spray Foam,Polyiso,PVC,Triple Glazed,Aluminum,25,3,0,0,289.9
196674,Glulam,Wood Stud OVE,CLT,Fiberboard,Mineral Wool,EPS,EPDM,Double Glazed,Wood,10,3,0,0,115.4
166091,Glulam,Wood Stud OVE,Wood Joist,EIFS,EIFS,EPS,Mod Bit,Double Glazed,Fiberglass,25,3,0,30,89.9
164449,Glulam,Wood Stud OVE,Wood Joist,EIFS,EIFS,Polyiso,PVC,Double Glazed,Aluminum,10,3,0,20,85.4
159917,Glulam,Wood Stud OVE,Wood Joist,Metal,Fiberglass,Polyiso,Mod Bit,Triple Glazed,Aluminum,25,3,0,30,127.1
88022,Glulam,Steel Stud,Wood Joist,Brick,Fiberglass,Mineral Wool,PVC,Triple Glazed,PVC,10,3,0,30,133.2
242821,Glulam,ICF,CLT,Metal,Fiberglass,Polyiso,PVC,Triple Glazed,PVC,10,3,0,20,287.1
185659,Glulam,Wood Stud OVE,CLT,Brick,Fiberglass,EPS,PVC,Triple Glazed,Wood,10,3,0,20,137.1
149093,Glulam,Wood Stud,CLT,PVC,XPS,Mineral Wool,Mod Bit,Double Glazed,Aluminum,25,3,0,30,128.4
62058,Load Bearing Wood Wall,ICF,Wood Joist,Fiberboard,Mineral Wool,Polyiso,EPDM,Triple Glazed,Wood,10,3,0,0,229.4
238975,Glulam,ICF,Wood I Joist,Fiberboard,Spray Foam,Mineral Wool,Mod Bit,Triple Glazed,Fiberglass,10,3,0,20,312.5
70493,Load Bearing Wood Wall,ICF,Wood I Joist,EIFS,EIFS,EPS,Mod Bit,Triple Glazed,Aluminum,25,3,0,30,205.5
48620,Load Bearing Wood Wall,CLT,CLT,PVC,XPS,EPS,Mod Bit,Triple Glazed,Wood,10,3,0,30,146.9
161035,Glulam,Wood Stud OVE,Wood Joist,Metal,Cellulose,Polyiso,PVC,Triple Glazed,Wood,10,3,0,20,123.5
187394,Glulam,Wood Stud OVE,CLT,Metal,XPS,EPS,Mod Bit,Double Glazed,Aluminum,10,3,0,30,172.0
189482,Glulam,Wood Stud OVE,CLT,Metal,Spray Foam,Mineral Wool,EPDM,Triple Glazed,Aluminum,10,3,0,30,243.1
137563,Glulam,Wood Stud,Wood I Joist,PVC,XPS,Mineral Wool,PVC,Triple Glazed,Wood,10,3,0,20,98.7
200536,Glulam,CLT,Wood Joist,Metal,Mineral Wool,XPS,Mod Bit,Triple Glazed,PVC,25,3,0,20,155.7
41291,Load Bearing Wood Wall,CLT,Wood I Joist,Brick,Mineral Wool,Polyiso,EPDM,Double Glazed,Fiberglass,25,3,0,30,126.8
81269,Load Bearing Wood Wall,ICF,CLT,PVC,Spray Foam,XPS,Mod Bit,Double Glazed,Aluminum,25,3,0,30,298.2
148315,Glulam,Wood Stud,CLT,Metal,Spray Foam,EPS,EPDM,Triple Glazed,Wood,10,3,0,20,245.0
150923,Glulam,Wood Stud,CLT,EIFS,EIFS,XPS,PVC,Double Glazed,Fiberglass,25,3,0,30,121.5
228994,Glulam,ICF,Wood I Joist,Brick,Fiberglass,Polyiso,PVC,Triple Glazed,Fiberglass,25,3,0,20,225.6
237680,Glulam,ICF,Wood I Joist,Fiberboard,Mineral Wool,Polyiso,Mod Bit,Triple Glazed,Fiberglass,10,3,0,30,214.7
4569,Load Bearing Wood Wall,Wood Stud,Wood Joist,Metal,Spray Foam,Mineral Wool,EPDM,Double Glazed,Fiberglass,25,3,0,0,196.8
60472,Load Bearing Wood Wall,ICF,Wood Joist,EIFS,EIFS,Mineral Wool,EPDM,Triple Glazed,PVC,25,3,0,20,210.2
98644,Glulam,Steel Stud,Wood I Joist,Brick,Mineral Wool,EPS,PVC,Double Glazed,Aluminum,25,3,0,20,137.8
197240,Glulam,Wood Stud OVE,CLT,Fiberboard,Fiberglass,EPS,EPDM,Double Glazed,Fiberglass,10,3,0,30,106.6
47897,Load Bearing Wood Wall,CLT,CLT,Metal,Mineral Wool,XPS,Mod Bit,Triple Glazed,PVC,25,3,0,30,184.4
68027,Load Bearing Wood Wall,ICF,Wood I Joist,PVC,XPS,XPS,Mod Bit,Double Glazed,Fiberglass,25,3,0,30,208.5
58413,Load Bearing Wood Wall,ICF,Wood Joist,PVC,Spray Foam,EPS,Mod Bit,Triple Glazed,Wood,25,3,0,0,284.7
136576,Glulam,Wood Stud,Wood I Joist,Metal,Spray Foam,XPS,Mod Bit,Double Glazed,PVC,25,3,0,20,207.6
234303,Glulam,ICF,Wood I Joist,PVC,Spray Foam,Mineral Wool,PVC,Double Glazed,PVC,25,3,0,0,279.5
106482,Glulam,Steel Stud,Wood I Joist,EIFS,EIFS,Mineral Wool,Mod Bit,Double Glazed,Wood,10,3,0,0,115.6
154840,Glulam,Wood Stud,CLT,Fiberboard,Fiberglass,Mineral Wool,PVC,Triple Glazed,PVC,25,3,0,20,122.7
134088,Glulam,Wood Stud,Wood I Joist,Brick,Fiberglass,Mineral Wool,PVC,Triple Glazed,Aluminum,10,3,0,0,111.4
162672,Glulam,Wood Stud OVE,Wood Joist,PVC,Fiberglass,EPS,EPDM,Double Glazed,Aluminum,10,3,0,0,75.5
